,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
7024,20140612T000000,300000,3.0,3.25,1470,1235,2.0,0,0,7,1180,290,2008
7025,20140623T000000,664950,5.0,3.0,3190,7081,1.0,0,2,9,1890,1300,2013
7026,20140716T000000,699188,4.0,3.25,3250,5478,2.0,0,0,9,3250,0,2014
7027,20150303T000000,390000,3.0,2.25,1490,4539,2.0,0,0,7,1490,0,2009
7028,20150321T000000,670000,5.0,2.75,2900,5155,2.0,0,0,8,2900,0,2008
7029,20140709T000000,487000,4.0,2.5,2540,5001,2.0,0,0,9,2540,0,2005
7030,20140723T000000,769995,5.0,2.75,3360,12080,2.0,0,0,9,3360,0,2014
7031,20140508T000000,321950,2.0,1.25,860,1277,2.0,0,0,7,860,0,2007
7032,20150427T000000,613500,4.0,2.5,3020,6068,2.0,0,0,9,3020,0,2006
7033,20140806T000000,300000,3.0,2.5,1330,1200,3.0,0,0,7,1330,0,2002
7034,20141125T000000,400950,4.0,2.5,2578,4554,2.0,0,0,9,2578,0,2014
7035,20140918T000000,389517,4.0,2.5,2640,4725,2.0,0,0,8,2640,0,2014
7036,20140821T000000,255000,3.0,1.75,1260,1133,2.0,0,0,7,810,450,2011
7037,20150220T000000,1080000,3.0,2.5,1990,1891,3.0,0,0,9,1990,0,2012
7038,20141121T000000,637850,5.0,3.25,3340,4900,2.0,0,2,9,2500,840,2014
7039,20140828T000000,636230,4.0,2.5,2840,6284,2.0,0,0,9,2840,0,2013
7040,20141216T000000,375000,3.0,2.5,1530,1131,3.0,0,0,8,1530,0,2009
7041,20140604T000000,586500,3.0,2.5,1780,1487,3.0,0,0,8,1600,180,2006
7042,20150120T000000,544000,4.0,2.5,2340,6973,2.0,0,0,8,1930,410,2005
7043,20140806T000000,425000,4.0,2.5,2390,5021,2.0,0,0,7,2390,0,2002
7044,20150311T000000,374950,4.0,2.5,2090,3777,2.0,0,0,8,2090,0,2012
7045,20150312T000000,294570,3.0,1.0,1140,8400,1.0,0,0,7,1140,0,1960
7046,20141013T000000,300000,3.0,2.5,1960,1477,2.0,0,0,7,1670,290,2012
7047,20140910T000000,395950,5.0,3.5,2738,6031,2.0,0,0,8,2738,0,2014
7048,20140718T000000,800000,4.0,2.5,3691,11088,2.0,0,1,8,3691,0,2013
7049,20140730T000000,439990,3.0,2.5,2340,5171,2.0,0,0,8,2340,0,2013
7050,20141106T000000,680000,4.0,3.5,2510,3763,2.0,0,0,8,1990,520,2013
7051,20150318T000000,677790,6.0,3.0,2800,4213,2.0,0,0,8,2800,0,1998
7052,20150501T000000,424950,3.0,2.5,1650,4777,2.0,0,0,8,1650,0,2013
7053,20150331T000000,223990,2.0,2.25,1061,2884,2.0,0,0,7,1061,0,2013
7054,20150513T000000,498000,4.0,2.5,3402,14355,2.0,0,0,10,2846,556,2014
7055,20141031T000000,359950,4.0,2.5,2542,6120,2.0,0,0,8,2542,0,2014
7056,20140515T000000,720000,3.0,2.5,3150,151588,2.0,0,0,9,3150,0,2007
7057,20141112T000000,530000,4.0,2.5,3010,9000,2.0,0,0,8,3010,0,2008
7058,20141007T000000,295000,3.0,2.5,1660,4898,2.0,0,0,7,1660,0,2011
7059,20141021T000000,255500,3.0,2.5,1770,5000,2.0,0,0,7,1770,0,2009
7060,20140521T000000,556000,3.0,3.0,1960,1168,2.0,0,0,9,1600,360,2007
7061,20140710T000000,277950,4.0,2.5,1889,6000,2.0,0,0,7,1889,0,2012
7062,20150408T000000,431000,4.0,2.5,3040,6000,2.0,0,0,9,3040,0,2007
7063,20141117T000000,780000,4.0,2.75,3420,6787,2.0,0,0,9,3420,0,2010
7064,20141014T000000,649000,3.0,3.25,1720,936,2.0,0,0,8,1030,690,2004
7065,20140714T000000,447000,3.0,2.5,1740,3043,2.0,0,0,7,1740,0,2012
7066,20140505T000000,712198,4.0,2.5,2450,4247,2.0,0,0,8,2450,0,2013
7067,20140815T000000,277140,3.0,1.5,1190,785,2.0,0,0,8,920,270,2014
7068,20140528T000000,363000,4.0,2.5,3753,7204,2.0,0,0,10,3336,417,2008
7069,20150202T000000,598992,5.0,3.5,3440,6037,2.0,0,0,9,3440,0,2014
7070,20141211T000000,585000,3.0,2.5,2160,1250,3.0,0,0,8,1830,330,2010
7071,20140731T000000,1274950,4.0,2.75,3820,8850,2.0,0,0,10,3820,0,2014
7072,20150212T000000,380950,2.0,2.0,1120,1039,2.0,0,0,7,840,280,2007
7073,20140708T000000,333490,4.0,2.5,2250,3916,2.0,0,0,8,2250,0,2014
7074,20140604T000000,520000,3.0,3.25,1540,1487,2.0,0,0,8,1540,0,2011
7075,20141007T000000,315000,2.0,2.25,1240,705,2.0,0,0,7,1150,90,2009
7076,20150331T000000,487000,2.0,1.5,1160,1118,2.0,0,0,8,1020,140,2007
7077,20140808T000000,424950,5.0,3.5,2760,3865,2.5,0,0,8,2760,0,2013
7078,20150210T000000,542300,3.0,2.25,1580,1487,3.0,0,0,9,1580,0,2013
7079,20141211T000000,320000,3.0,3.25,1480,1192,2.0,0,0,8,1180,300,2013
7080,20140723T000000,1139990,4.0,3.25,3740,11467,2.0,0,0,10,3740,0,2014
7081,20141215T000000,425000,4.0,2.5,1950,5000,2.0,0,0,8,1950,0,2012
7082,20141031T000000,474950,3.0,3.0,1530,1568,3.0,0,0,8,1530,0,2012
7083,20140804T000000,307635,3.0,2.5,1820,4200,2.0,0,0,8,1820,0,2014
7084,20141210T000000,834538,3.0,2.5,2760,6187,2.0,0,0,10,2760,0,2014
7085,20140723T000000,769995,5.0,2.75,3010,5398,2.0,0,0,9,3010,0,2014
7086,20150424T000000,820875,5.0,3.25,3860,9387,2.0,0,2,9,3860,0,2006
7087,20150316T000000,595500,4.0,2.5,2490,6537,2.0,0,0,8,2490,0,2013
7088,20140912T000000,450000,4.0,2.5,3236,9608,2.0,0,0,10,3236,0,2005
7089,20150421T000000,695000,4.0,2.5,2830,14538,2.0,0,0,8,2830,0,2003
7090,20150323T000000,300000,3.0,2.0,1451,7159,1.0,0,0,7,1451,0,2010
7091,20140623T000000,515000,5.0,3.25,2910,5027,2.0,0,0,8,2040,870,2013
7092,20140903T000000,545000,3.0,2.5,1280,1845,3.0,0,0,8,1280,0,2009
7093,20150218T000000,365000,3.0,2.25,1110,979,2.0,0,0,7,960,150,2008
7094,20140714T000000,718500,4.0,2.75,2840,8800,2.0,0,0,9,2840,0,2008
7095,20150401T000000,279800,3.0,1.75,1410,2052,2.0,0,0,8,1410,0,2014
7096,20140925T000000,486940,4.0,2.5,3250,13360,2.0,0,0,9,3250,0,2014
7097,20140626T000000,525000,4.0,2.75,3030,6625,2.0,0,0,8,3030,0,2011
7098,20140725T000000,345000,4.0,2.5,1983,6002,2.0,0,0,9,1983,0,2012
7099,20141030T000000,613000,3.0,3.25,2440,2812,2.0,0,0,8,1710,730,2005
7100,20140825T000000,370000,3.0,2.5,2313,5700,2.0,0,0,9,2313,0,2011
7101,20141002T000000,449500,3.0,2.25,1260,2556,2.0,0,0,7,1260,0,2005
7102,20150416T000000,515000,3.0,2.5,2000,3837,2.0,0,0,8,2000,0,2011
7103,20150504T000000,346100,2.0,1.75,1150,698,2.0,0,0,7,1150,0,2013
7104,20141209T000000,398500,4.0,2.5,2820,6666,2.0,0,0,9,2820,0,2007
7105,20140820T000000,310000,2.0,1.75,1160,2500,2.0,0,0,7,1160,0,2008
7106,20150226T000000,250000,3.0,2.25,1481,2820,2.0,0,0,7,1481,0,2012
7107,20140806T000000,1880000,5.0,3.5,4390,6220,2.0,0,3,9,3170,1220,2013
7108,20140827T000000,695000,2.0,1.75,1570,1207,3.0,0,0,9,1570,0,2007
7109,20140827T000000,1085000,4.0,3.0,3410,6541,2.0,0,2,9,2680,730,2007
7110,20140804T000000,864327,5.0,3.25,3480,6507,2.0,0,0,9,3480,0,2014
7111,20140616T000000,749995,4.0,3.25,3430,9870,2.0,0,0,9,3430,0,2014
7112,20140610T000000,525000,5.0,2.75,2880,8364,2.0,0,0,9,2880,0,2006
7113,20141121T000000,659950,3.0,2.5,2990,9413,2.0,0,0,10,2990,0,2006
7114,20140506T000000,1800000,5.0,5.0,4490,10279,2.0,0,0,10,3930,560,2013
7115,20141029T000000,950000,5.0,4.0,4100,8120,2.0,0,0,9,4100,0,2011
7116,20140618T000000,1399950,4.0,2.75,3870,10046,2.0,0,0,11,3870,0,2005
7117,20140702T000000,265050,2.0,1.5,800,2119,2.0,0,0,7,800,0,2008
7118,20150306T000000,450000,3.0,2.25,1620,1057,3.0,0,0,8,1540,80,2009
7119,20150505T000000,915000,4.0,2.5,2910,4356,3.0,0,0,8,2910,0,2010
7120,20140630T000000,963000,4.0,3.25,3530,8589,2.0,0,0,10,3530,0,2007
7121,20141008T000000,270000,4.0,2.5,2701,5821,2.0,0,0,7,2701,0,2013
7122,20140724T000000,294000,2.0,2.5,1380,889,2.0,0,0,7,1140,240,2012
7123,20140605T000000,700000,3.0,2.5,2050,4185,2.0,0,0,9,2050,0,2011
7124,20150316T000000,1065000,3.0,4.0,3370,8252,2.0,0,0,10,3370,0,2014
7125,20150429T000000,494900,3.0,2.5,2040,2500,2.0,0,0,7,1470,570,2008
7126,20140801T000000,415000,3.0,2.5,1610,3600,2.0,0,0,8,1610,0,2010
7127,20140502T000000,459990,3.0,2.5,2680,5539,2.0,0,0,8,2680,0,2013
7128,20141003T000000,882990,4.0,3.5,3560,6562,2.0,0,0,10,3560,0,2014
7129,20141229T000000,620000,4.0,3.5,3880,8244,2.0,0,0,10,3060,820,2007
7130,20150212T000000,375900,3.0,2.0,1824,7120,1.0,0,0,9,1824,0,2010
7131,20141006T000000,654000,3.0,2.5,2220,2873,2.0,0,0,10,2010,210,2012
7132,20150325T000000,1839900,4.0,3.25,4140,11007,2.0,0,0,10,4140,0,2013
7133,20141210T000000,215000,3.0,2.5,1322,6006,2.0,0,0,7,1322,0,2009
7134,20141124T000000,630500,3.0,2.5,1909,1300,3.0,0,0,8,1766,143,2006
7135,20141107T000000,855000,4.0,3.5,3460,7702,2.0,0,0,10,3460,0,2010
7136,20150127T000000,235245,4.0,2.5,1954,5075,2.0,0,0,8,1954,0,2007
7137,20140710T000000,770000,5.0,2.5,3000,7912,1.0,0,0,9,1610,1390,2007
7138,20140619T000000,734990,4.0,2.5,2650,6884,2.0,0,0,8,2650,0,2012
7139,20150109T000000,880000,4.0,2.5,2580,3436,2.0,0,0,8,2580,0,2013
7140,20150114T000000,525000,4.0,3.0,2650,4924,2.0,0,0,8,2650,0,2011
7141,20140807T000000,775000,4.0,3.5,3390,3960,2.0,0,0,10,3390,0,2008
7142,20150430T000000,687015,3.0,1.75,1470,873,3.0,0,0,10,1470,0,2009
7143,20141112T000000,663000,3.0,2.5,1910,5125,2.0,0,0,9,1910,0,2006
7144,20150330T000000,815000,4.0,2.5,3030,7187,2.0,0,0,9,3030,0,2005
7145,20150427T000000,1050000,4.0,3.25,2930,25020,2.0,0,0,9,2930,0,2013
7146,20150423T000000,433190,3.0,2.5,1650,2787,2.0,0,0,8,1650,0,2014
7147,20141210T000000,725000,4.0,2.5,2870,5118,2.0,0,0,9,2870,0,2006
7148,20150408T000000,279950,3.0,2.5,1608,4800,2.0,0,0,8,1608,0,2013
7149,20150327T000000,272167,2.0,2.5,1620,3795,2.0,0,0,7,1620,0,2014
7150,20140616T000000,468500,3.0,2.5,1350,1186,2.0,0,0,8,1120,230,2007
7151,20140602T000000,298000,3.0,2.5,1950,3600,2.0,0,0,7,1950,0,2010
7152,20150114T000000,303500,6.0,4.5,3390,7200,2.0,0,0,8,2440,950,2007
7153,20150410T000000,308000,3.0,1.75,1300,1237,2.0,0,0,7,1060,240,2008
7154,20150415T000000,646800,3.0,3.0,2230,1407,2.5,0,0,8,1850,380,2014
7155,20150102T000000,530200,4.0,2.5,1880,3853,2.0,0,0,8,1880,0,2010
7156,20141112T000000,405000,5.0,2.5,3370,5092,2.0,0,0,7,3370,0,2006
7157,20140724T000000,529000,2.0,2.5,1320,1395,2.0,0,0,8,990,330,2014
7158,20140908T000000,675900,3.0,2.5,2920,9096,2.0,0,0,9,2920,0,2013
7159,20150402T000000,570000,3.0,3.25,1550,1280,2.0,0,0,9,1220,330,2013
7160,20141226T000000,375500,4.0,2.5,2301,6452,2.0,0,0,9,2301,0,2010
7161,20141021T000000,445000,3.0,3.25,1710,1960,2.0,0,0,8,1360,350,2004
7162,20150105T000000,1100000,4.0,3.75,2890,4164,2.0,0,0,9,2240,650,2013
7163,20140825T000000,477000,3.0,2.5,2100,5060,2.0,0,0,7,2100,0,2006
7164,20141121T000000,450000,3.0,2.75,2240,3360,2.0,0,0,8,2100,140,2014
7165,20150326T000000,427005,3.0,3.0,1460,1200,3.0,0,0,8,1460,0,2006
7166,20150224T000000,720000,3.0,1.75,1370,1990,3.0,0,0,9,1370,0,2014
7167,20141008T000000,2230000,3.0,3.5,3760,5634,2.0,1,4,11,2830,930,2014
7168,20140527T000000,450800,4.0,3.25,2510,5311,2.0,0,0,9,2510,0,2009
7169,20140829T000000,461100,2.0,2.25,1210,1267,2.0,0,0,8,1120,90,2010
7170,20141001T000000,1061600,4.0,3.0,2990,6695,2.0,0,0,10,2990,0,2014
7171,20150408T000000,590000,3.0,2.5,1710,2875,2.0,0,0,8,1710,0,2006
7172,20140716T000000,478830,4.0,2.5,3274,4950,2.0,0,0,9,3274,0,2014
7173,20140709T000000,760000,4.0,2.25,3300,8365,3.0,0,0,9,3300,0,2014
7174,20140703T000000,1025000,4.0,3.5,4370,10860,2.0,0,0,11,4370,0,2008
7175,20140613T000000,385000,4.0,2.5,2050,5276,2.0,0,0,7,2050,0,2006
7176,20140516T000000,500000,2.0,2.5,1310,1500,2.0,0,0,8,1160,150,2006
7177,20150415T000000,425000,3.0,1.5,1680,8000,1.5,0,0,7,1680,0,2012
7178,20140905T000000,552100,3.0,3.0,1330,1379,2.0,0,0,8,1120,210,2005
7179,20141229T000000,785000,3.0,3.0,1950,1983,3.0,0,0,9,1610,340,2009
7180,20150323T000000,615000,5.0,3.25,3090,7069,2.0,0,0,9,3090,0,2012
7181,20150423T000000,309000,3.0,2.5,1950,3825,2.0,0,0,7,1950,0,2013
7182,20150220T000000,369500,3.0,2.0,1108,1128,3.0,0,0,7,1108,0,2009
7183,20150211T000000,391000,4.0,2.25,2190,3850,2.0,0,0,7,2190,0,2006
7184,20141029T000000,465000,3.0,1.75,1590,1322,2.0,0,0,8,1060,530,2014
7185,20140606T000000,879950,4.0,2.75,3010,7215,2.0,0,0,9,3010,0,2014
7186,20141023T000000,372000,3.0,2.0,1330,1042,2.0,0,0,8,1060,270,2014
7187,20140522T000000,259000,3.0,2.5,1550,3569,2.0,0,0,7,1550,0,2011
7188,20140707T000000,374000,2.0,1.5,1260,1575,2.0,0,0,7,1260,0,2001
7189,20150305T000000,561000,4.0,2.5,2550,5395,2.0,0,0,8,2550,0,2001
7190,20150403T000000,610000,3.0,2.5,1300,1331,3.0,0,0,8,1300,0,2007
7191,20150108T000000,635000,3.0,3.0,2230,1407,2.5,0,0,8,1850,380,2014
7192,20140627T000000,235000,1.0,1.5,1170,1456,2.0,0,0,8,1070,100,2007
7193,20140716T000000,623300,4.0,3.5,4170,4524,2.0,0,0,9,3500,670,2007
7194,20141023T000000,412500,3.0,2.0,1680,5246,1.0,0,0,7,1680,0,2007
7195,20141121T000000,380000,4.0,3.25,2864,8035,3.0,0,0,8,2864,0,2014
7196,20140623T000000,497000,3.0,2.25,1630,3817,2.0,0,0,7,1630,0,2005
7197,20141111T000000,452000,4.0,2.5,2716,7850,2.0,0,0,9,2716,0,2014
7198,20141025T000000,312000,3.0,2.5,1750,4076,2.0,0,0,7,1750,0,2013
7199,20140919T000000,469950,5.0,3.0,3223,6371,2.0,0,0,9,3223,0,2014
7200,20140805T000000,775000,5.0,2.5,2600,4284,2.0,0,0,9,2600,0,2014
7201,20150427T000000,679990,4.0,2.75,3320,8653,2.0,0,0,8,3320,0,2014
7202,20140627T000000,288790,4.0,2.0,1350,942,3.0,0,0,7,1350,0,2008
7203,20150408T000000,800000,5.0,2.5,3410,4726,2.0,0,0,9,3410,0,2007
7204,20150427T000000,299000,3.0,2.5,1572,4000,2.0,0,0,8,1572,0,2013
7205,20150129T000000,332000,4.0,2.5,2300,4482,2.0,0,0,7,2300,0,2013
7206,20150420T000000,525000,1.0,1.5,1030,5923,1.0,0,0,8,1030,0,1940
7207,20140903T000000,620000,3.0,1.75,1458,858,2.0,0,0,8,950,508,2014
7208,20141103T000000,452000,4.0,2.5,2190,6896,2.0,0,0,7,2190,0,2007
7209,20141028T000000,630000,4.0,3.0,3640,5096,2.0,0,0,8,2740,900,2010
7210,20140724T000000,485000,4.0,2.75,2790,7803,2.0,0,0,8,2790,0,2013
7211,20141013T000000,349950,4.0,2.5,2632,4117,2.0,0,0,8,2632,0,2013
7212,20140701T000000,499990,4.0,2.75,2910,6334,2.0,0,0,8,2910,0,2013
7213,20141205T000000,510000,2.0,2.25,1470,1101,2.0,0,0,8,1340,130,2005
7214,20150303T000000,1080000,3.0,2.5,2240,21477,2.0,0,2,8,2240,0,1995
7215,20140508T000000,494000,3.0,2.5,2310,4729,2.0,0,0,8,2310,0,2011
7216,20140626T000000,429900,3.0,2.5,2370,5353,2.0,0,0,8,2370,0,2009
7217,20141015T000000,505000,4.0,2.75,2980,9825,1.0,0,0,8,1910,1070,2007
7218,20140715T000000,272000,4.0,2.0,1870,6551,1.0,0,3,7,1870,0,2009
7219,20150210T000000,671500,3.0,2.5,1770,1714,3.0,0,0,8,1770,0,2012
7220,20150311T000000,729950,4.0,3.5,3510,10010,2.0,0,0,10,3510,0,2001
7221,20140721T000000,471835,4.0,2.5,3281,5354,2.0,0,0,9,3281,0,2014
7222,20141103T000000,249950,3.0,2.0,1670,4438,1.0,0,0,7,1670,0,2014
7223,20140808T000000,424950,5.0,3.5,2760,3846,2.5,0,0,8,2760,0,2013
7224,20140709T000000,1240000,5.0,3.5,5430,10327,2.0,0,2,10,4010,1420,2007
7225,20140911T000000,440000,4.0,2.5,2990,7928,2.0,0,0,9,2990,0,2011
7226,20150408T000000,495000,4.0,3.5,3170,3858,2.0,0,0,8,2530,640,2008
7227,20140513T000000,870000,4.0,2.5,3520,6773,2.5,0,0,9,2650,870,2006
7228,20141125T000000,559000,2.0,3.0,1650,960,3.0,0,0,8,1350,300,2015
7229,20140507T000000,495000,4.0,2.75,2656,21195,2.0,0,0,9,2656,0,2014
7230,20150213T000000,722000,3.0,2.5,2230,4850,2.0,0,0,8,2230,0,2014
7231,20140702T000000,567500,3.0,2.5,2280,2502,2.0,0,0,8,1880,400,2006
7232,20141217T000000,440000,4.0,2.5,2798,5085,2.0,0,0,9,2798,0,2011
7233,20140829T000000,400000,4.0,2.5,2398,5988,2.0,0,0,8,2398,0,2008
7234,20141006T000000,459995,4.0,2.5,2350,3760,2.0,0,0,8,2350,0,2014
7235,20140507T000000,365000,5.0,2.75,2410,5003,1.0,0,0,7,1410,1000,2008
7236,20150417T000000,389950,3.0,2.25,1580,920,3.0,0,0,8,1580,0,2015
7237,20140708T000000,320000,3.0,3.25,1450,1387,2.0,0,0,8,1180,270,2013
7238,20140613T000000,415500,4.0,2.5,1750,4779,2.0,0,0,7,1750,0,2009
7239,20150309T000000,775000,3.0,2.5,3020,4120,2.0,0,0,9,2360,660,2008
7240,20150311T000000,590000,3.0,3.0,1740,1100,3.0,0,0,8,1740,0,2007
7241,20150123T000000,950000,2.0,2.25,2200,2043,2.0,0,0,9,1760,440,2007
7242,20140806T000000,378950,4.0,2.5,1867,15314,2.0,0,0,9,1867,0,2013
7243,20140508T000000,441750,2.0,1.5,1020,1060,3.0,0,0,8,1020,0,2008
7244,20141031T000000,335900,4.0,2.75,2475,4000,2.0,0,0,7,2475,0,2014
7245,20140627T000000,229800,2.0,1.75,1110,1773,2.0,0,0,8,1110,0,2014
7246,20150310T000000,645000,3.0,2.5,1900,1258,2.5,0,0,7,1700,200,2007
7247,20150423T000000,448000,3.0,3.25,1560,1345,2.0,0,0,8,1260,300,2009
7248,20141216T000000,706000,4.0,2.5,2510,5436,2.0,0,0,8,2510,0,2011
7249,20150227T000000,988990,4.0,4.75,4150,6303,3.0,0,0,9,4150,0,2014
7250,20140716T000000,716000,3.0,3.0,1660,1849,3.0,0,0,9,1660,0,2013
7251,20150421T000000,319000,2.0,1.5,1090,847,3.0,0,0,8,1090,0,2009
7252,20141014T000000,300000,4.0,2.5,1914,3272,2.0,0,0,8,1914,0,2009
7253,20140502T000000,625000,4.0,3.25,2730,54014,1.0,0,0,9,1560,1170,2007
7254,20140514T000000,773000,3.0,2.75,2470,3600,2.0,0,0,9,2470,0,2007
7255,20140925T000000,392000,5.0,2.5,2340,5670,2.0,0,0,7,2340,0,2009
7256,20140911T000000,549995,4.0,3.5,2660,5690,2.0,0,0,8,1920,740,2014
7257,20140920T000000,480000,3.0,2.5,2410,4656,2.0,0,0,7,2410,0,2009
7258,20141020T000000,355000,3.0,2.25,1430,4777,2.0,0,0,7,1430,0,2010
7259,20141230T000000,208400,2.0,2.5,1570,1268,3.0,0,0,7,1570,0,2007
7260,20140822T000000,831548,5.0,2.75,3010,4919,2.0,0,0,9,3010,0,2014
7261,20141117T000000,279500,4.0,2.5,1613,4338,2.0,0,0,7,1613,0,2009
7262,20150227T000000,445000,3.0,2.5,2380,5269,2.0,0,0,8,2380,0,2008
7263,20140616T000000,492500,5.0,2.5,2570,9962,2.0,0,0,8,2570,0,2006
7264,20140709T000000,435000,4.0,2.5,2550,5200,2.0,0,0,7,2550,0,2009
7265,20150512T000000,325000,3.0,2.25,1330,969,3.0,0,0,7,1330,0,2007
7266,20141117T000000,453000,2.0,1.5,1160,1269,2.0,0,0,7,970,190,2005
7267,20140822T000000,612995,5.0,3.5,3240,6919,2.0,0,0,8,2760,480,2014
7268,20140904T000000,540000,4.0,2.5,2710,9248,2.0,0,0,7,2710,0,2011
7269,20150429T000000,465000,3.0,1.0,1150,18200,1.0,0,0,7,1150,0,1959
7270,20140812T000000,799950,3.0,2.25,1860,1386,3.0,0,0,9,1860,0,2014
7271,20141124T000000,495000,3.0,2.25,1280,1517,2.0,0,0,8,1080,200,2008
7272,20150228T000000,579950,3.0,2.5,1810,1585,3.0,0,0,7,1810,0,2014
7273,20150220T000000,331000,2.0,2.25,1240,720,2.0,0,0,7,1150,90,2008
7274,20140825T000000,580000,4.0,3.5,1460,951,3.0,0,0,8,1460,0,2008
7275,20150414T000000,669000,2.0,2.5,1640,1953,2.0,0,0,10,1640,0,2014
7276,20140703T000000,2351960,4.0,4.25,5010,19412,2.0,0,1,11,4000,1010,2014
7277,20150116T000000,539900,3.0,3.25,1300,1325,2.0,0,0,8,1080,220,2005
7278,20140723T000000,490000,4.0,2.5,2510,4349,2.0,0,0,8,2510,0,2010
7279,20140527T000000,627000,3.0,3.5,2710,3475,2.0,0,0,8,1650,1060,2005
7280,20140728T000000,458000,4.0,3.5,3217,4000,2.0,0,0,8,2587,630,2008
7281,20141110T000000,440000,3.0,2.5,1650,4929,2.0,0,0,7,1520,130,2007
7282,20150310T000000,1698000,4.0,3.5,3950,6240,2.0,0,0,11,3950,0,2015
7283,20150511T000000,935000,2.0,2.5,1680,977,3.0,0,0,9,1680,0,2009
7284,20150417T000000,641000,5.0,3.5,3420,6403,2.0,0,2,8,2700,720,2013
7285,20140911T000000,452000,3.0,2.75,2300,5090,2.0,0,0,8,1700,600,2007
7286,20141223T000000,625000,4.0,2.75,3010,6854,2.0,0,2,9,2570,440,2012
7287,20150303T000000,1350000,4.0,3.5,4680,12495,2.0,0,0,10,3040,1640,2008
7288,20140908T000000,834950,5.0,3.5,3630,4911,2.0,0,0,9,2790,840,2014
7289,20141028T000000,1500000,3.0,3.5,3530,3610,2.0,0,0,10,2370,1160,2008
7290,20140825T000000,305000,4.0,2.5,2280,3800,2.0,0,0,7,2280,0,2006
7291,20141112T000000,659000,3.0,2.5,3090,384634,2.0,0,0,8,3090,0,2007
7292,20140522T000000,353000,1.0,1.0,550,1279,2.0,0,0,7,550,0,2008
7293,20150304T000000,535000,4.0,3.25,2840,4000,2.0,0,3,9,2330,510,2014
7294,20140708T000000,999000,4.0,2.5,3130,10849,2.0,0,0,10,3130,0,2013
7295,20150129T000000,375000,3.0,2.5,1440,1102,3.0,0,0,8,1440,0,2009
7296,20140616T000000,685000,4.0,3.5,2840,4637,3.0,0,0,8,2840,0,2008
7297,20140808T000000,333000,4.0,2.5,2623,7184,2.0,0,0,8,2623,0,2012
7298,20150511T000000,245000,1.0,1.0,390,2000,1.0,0,0,6,390,0,1920
7299,20150508T000000,1999950,4.0,3.25,5640,35006,2.0,0,2,11,4900,740,2015
7300,20141015T000000,329950,2.0,2.25,1260,1032,2.0,0,0,7,1170,90,2008
7301,20150420T000000,403000,2.0,1.0,894,1552,2.0,0,0,7,894,0,2011
7302,20141111T000000,559630,4.0,2.5,3370,4934,2.0,0,0,9,3370,0,2014
7303,20140818T000000,344000,3.0,2.25,1250,871,3.0,0,0,8,1250,0,2007
7304,20150402T000000,435000,3.0,1.5,1180,1231,3.0,0,0,7,1180,0,2008
7305,20140522T000000,430000,2.0,2.5,1520,1588,2.0,0,0,8,1240,280,2007
7306,20141117T000000,417000,3.0,2.5,2000,4500,2.0,0,0,7,2000,0,2010
7307,20150409T000000,895950,5.0,2.75,3180,9255,2.0,0,0,9,3180,0,2014
7308,20150319T000000,563950,4.0,2.75,3050,4750,2.0,0,0,8,3050,0,2014
7309,20140925T000000,332220,3.0,1.5,2580,47480,1.0,0,0,7,1360,1220,1953
7310,20140822T000000,1488000,5.0,6.0,6880,279968,2.0,0,3,12,4070,2810,2007
7311,20140612T000000,680000,3.0,2.5,2570,3600,2.5,0,0,9,2570,0,2007
7312,20150209T000000,825750,4.0,3.5,2950,3737,2.0,0,0,10,2270,680,2012
7313,20141209T000000,338000,3.0,2.5,1690,1760,2.0,0,0,8,1410,280,2014
7314,20140718T000000,535365,4.0,2.75,2790,6969,2.0,0,0,8,2790,0,2012
7315,20141211T000000,608000,3.0,2.25,1720,5234,2.0,0,0,9,1240,480,2011
7316,20141016T000000,930000,3.0,2.25,2890,5000,3.0,0,0,9,2890,0,2014
7317,20141021T000000,565000,2.0,1.75,1130,276170,1.0,0,0,8,1130,0,2006
7318,20141219T000000,495000,2.0,2.25,1460,1623,2.0,0,0,8,1260,200,2005
7319,20140722T000000,667000,3.0,2.5,2510,3819,2.0,0,0,8,2510,0,2007
7320,20141112T000000,495000,4.0,2.5,3390,7870,2.0,0,0,8,3390,0,2014
7321,20140929T000000,928990,4.0,2.5,3570,6054,2.0,0,0,9,3570,0,2014
7322,20140630T000000,345000,4.0,2.5,2280,5000,2.0,0,0,7,2280,0,2006
7323,20141216T000000,1065000,5.0,3.5,2920,3000,2.0,0,0,9,2260,660,2014
7324,20140703T000000,519995,4.0,3.0,2590,6160,2.0,0,0,8,2590,0,2014
7325,20141105T000000,924000,5.0,2.75,3210,8001,2.0,0,0,9,3210,0,2014
7326,20150424T000000,295000,3.0,2.0,1230,3405,1.0,0,0,7,1230,0,2010
7327,20140721T000000,472000,3.0,2.5,3800,104979,2.0,0,0,8,3210,590,2005
7328,20140801T000000,405000,3.0,2.5,1500,2314,2.0,0,0,7,1500,0,2005
7329,20140718T000000,410000,4.0,2.25,2510,4090,2.0,0,0,8,1840,670,2012
7330,20141125T000000,419500,3.0,1.5,1400,1091,3.0,0,0,8,1400,0,2007
7331,20140903T000000,382000,3.0,2.25,1450,4667,2.0,0,0,7,1450,0,2009
7332,20150224T000000,370000,2.0,2.5,1390,1821,2.0,0,0,7,1180,210,2007
